x,y,value,group,label,facet,source,target,weight,lower,upper
41.6,27.4,27.4,,item_890,,41.6,27.4,27.4,-53.20307080516668,108.00307080516669
2.9,0.3,0.3,,item_891,,2.9,0.3,0.3,-80.30307080516668,80.90307080516668
0.0,0.0,0.0,,item_892,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
17.9,9.0,9.0,,item_893,,17.9,9.0,9.0,-71.60307080516668,89.60307080516668
0.8,0.2,0.2,,item_894,,0.8,0.2,0.2,-80.40307080516668,80.80307080516668
100.1,42.6,42.6,,item_895,,100.1,42.6,42.6,-38.00307080516668,123.20307080516667
327.6,399.9,399.9,,item_896,,327.6,399.9,399.9,319.2969291948333,480.50307080516666
0.0,0.1,0.1,,item_897,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
12.3,6.6,6.6,,item_898,,12.3,6.6,6.6,-74.00307080516669,87.20307080516667
29.4,15.1,15.1,,item_899,,29.4,15.1,15.1,-65.50307080516669,95.70307080516667
52.7,36.0,36.0,,item_900,,52.7,36.0,36.0,-44.60307080516668,116.60307080516668
0.1,0.0,0.0,,item_901,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
97.1,24.2,24.2,,item_902,,97.1,24.2,24.2,-56.40307080516668,104.80307080516668
0.7,0.0,0.0,,item_903,,0.7,0.0,0.0,-80.60307080516668,80.60307080516668
664.4,275.9,275.9,,item_904,,664.4,275.9,275.9,195.2969291948333,356.50307080516666
0.6,0.0,0.0,,item_905,,0.6,0.0,0.0,-80.60307080516668,80.60307080516668
17.4,5.0,5.0,,item_906,,17.4,5.0,5.0,-75.60307080516668,85.60307080516668
63.7,56.4,56.4,,item_907,,63.7,56.4,56.4,-24.203070805166682,137.0030708051667
10.3,8.7,8.7,,item_908,,10.3,8.7,8.7,-71.90307080516668,89.30307080516668
42.0,5.6,5.6,,item_909,,42.0,5.6,5.6,-75.00307080516669,86.20307080516667
1.1,7.6,7.6,,item_910,,1.1,7.6,7.6,-73.00307080516669,88.20307080516667
23.2,36.6,36.6,,item_911,,23.2,36.6,36.6,-44.00307080516668,117.20307080516667
47.4,27.0,27.0,,item_912,,47.4,27.0,27.0,-53.60307080516668,107.60307080516668
96.8,60.5,60.5,,item_913,,96.8,60.5,60.5,-20.10307080516668,141.10307080516668
55.1,20.7,20.7,,item_914,,55.1,20.7,20.7,-59.90307080516668,101.30307080516668
95.7,70.6,70.6,,item_915,,95.7,70.6,70.6,-10.003070805166686,151.20307080516667
54.0,15.2,15.2,,item_916,,54.0,15.2,15.2,-65.40307080516668,95.80307080516668
43.0,23.3,23.3,,item_917,,43.0,23.3,23.3,-57.30307080516668,103.90307080516668
25.9,14.9,14.9,,item_918,,25.9,14.9,14.9,-65.70307080516667,95.50307080516669
0.1,0.1,0.1,,item_919,,0.1,0.1,0.1,-80.50307080516669,80.70307080516667
61.5,23.4,23.4,,item_920,,61.5,23.4,23.4,-57.20307080516668,104.00307080516669
2.0,1.6,1.6,,item_921,,2.0,1.6,1.6,-79.00307080516669,82.20307080516667
20.0,1.0,1.0,,item_922,,20.0,1.0,1.0,-79.60307080516668,81.60307080516668
63.9,24.0,24.0,,item_923,,63.9,24.0,24.0,-56.60307080516668,104.60307080516668
7.0,2.1,2.1,,item_924,,7.0,2.1,2.1,-78.50307080516669,82.70307080516667
3.7,1.4,1.4,,item_925,,3.7,1.4,1.4,-79.20307080516667,82.00307080516669
8.9,4.0,4.0,,item_926,,8.9,4.0,4.0,-76.60307080516668,84.60307080516668
27.8,15.7,15.7,,item_927,,27.8,15.7,15.7,-64.90307080516668,96.30307080516668
14.9,44.6,44.6,,item_928,,14.9,44.6,44.6,-36.00307080516668,125.20307080516667
34.4,24.5,24.5,,item_929,,34.4,24.5,24.5,-56.10307080516668,105.10307080516668
4.8,4.4,4.4,,item_930,,4.8,4.4,4.4,-76.20307080516667,85.00307080516669
1.9,0.1,0.1,,item_931,,1.9,0.1,0.1,-80.50307080516669,80.70307080516667
0.4,0.8,0.8,,item_932,,0.4,0.8,0.8,-79.80307080516668,81.40307080516668
76.4,40.8,40.8,,item_933,,76.4,40.8,40.8,-39.80307080516668,121.40307080516668
6.3,2.6,2.6,,item_934,,6.3,2.6,2.6,-78.00307080516669,83.20307080516667
1.6,0.1,0.1,,item_935,,1.6,0.1,0.1,-80.50307080516669,80.70307080516667
150.4,118.1,118.1,,item_936,,150.4,118.1,118.1,37.496929194833314,198.70307080516667
11.3,4.7,4.7,,item_937,,11.3,4.7,4.7,-75.90307080516668,85.30307080516668
16.1,8.6,8.6,,item_938,,16.1,8.6,8.6,-72.00307080516669,89.20307080516667
12.5,8.2,8.2,,item_939,,12.5,8.2,8.2,-72.40307080516668,88.80307080516668
6.2,0.1,0.1,,item_940,,6.2,0.1,0.1,-80.50307080516669,80.70307080516667
71.4,62.9,62.9,,item_941,,71.4,62.9,62.9,-17.703070805166682,143.5030708051667
0.8,0.0,0.0,,item_942,,0.8,0.0,0.0,-80.60307080516668,80.60307080516668
5.0,1.6,1.6,,item_943,,5.0,1.6,1.6,-79.00307080516669,82.20307080516667
0.3,0.5,0.5,,item_944,,0.3,0.5,0.5,-80.10307080516668,81.10307080516668
19.2,8.4,8.4,,item_945,,19.2,8.4,8.4,-72.20307080516667,89.00307080516669
3.0,0.9,0.9,,item_946,,3.0,0.9,0.9,-79.70307080516667,81.50307080516669
10.5,4.3,4.3,,item_947,,10.5,4.3,4.3,-76.30307080516668,84.90307080516668
35.0,35.9,35.9,,item_948,,35.0,35.9,35.9,-44.70307080516668,116.50307080516669
20.4,12.7,12.7,,item_949,,20.4,12.7,12.7,-67.90307080516668,93.30307080516668
49.4,27.1,27.1,,item_950,,49.4,27.1,27.1,-53.50307080516668,107.70307080516667
50.2,41.0,41.0,,item_951,,50.2,41.0,41.0,-39.60307080516668,121.60307080516668
96.3,52.2,52.2,,item_952,,96.3,52.2,52.2,-28.403070805166678,132.80307080516667
17.7,7.2,7.2,,item_953,,17.7,7.2,7.2,-73.40307080516668,87.80307080516668
109.0,110.6,110.6,,item_954,,109.0,110.6,110.6,29.996929194833314,191.20307080516667
6.1,0.8,0.8,,item_955,,6.1,0.8,0.8,-79.80307080516668,81.40307080516668
1.1,3.5,3.5,,item_956,,1.1,3.5,3.5,-77.10307080516668,84.10307080516668
0.1,0.2,0.2,,item_957,,0.1,0.2,0.2,-80.40307080516668,80.80307080516668
145.9,118.7,118.7,,item_958,,145.9,118.7,118.7,38.09692919483332,199.30307080516667
6.3,1.9,1.9,,item_959,,6.3,1.9,1.9,-78.70307080516667,82.50307080516669
27.0,14.5,14.5,,item_960,,27.0,14.5,14.5,-66.10307080516668,95.10307080516668
60.3,28.7,28.7,,item_961,,60.3,28.7,28.7,-51.90307080516668,109.30307080516668
14.4,4.0,4.0,,item_962,,14.4,4.0,4.0,-76.60307080516668,84.60307080516668
144.4,100.6,100.6,,item_963,,144.4,100.6,100.6,19.996929194833314,181.20307080516667
265.5,243.7,243.7,,item_964,,265.5,243.7,243.7,163.0969291948333,324.30307080516667
50.2,5.9,5.9,,item_965,,50.2,5.9,5.9,-74.70307080516667,86.50307080516669
217.6,181.2,181.2,,item_966,,217.6,181.2,181.2,100.59692919483331,261.80307080516667
310.6,3842.1,3842.1,,item_967,,310.6,3842.1,3842.1,3761.4969291948332,3922.7030708051666
105.9,131.8,131.8,,item_968,,105.9,131.8,131.8,51.19692919483333,212.4030708051667
20.8,18.8,18.8,,item_969,,20.8,18.8,18.8,-61.80307080516668,99.40307080516668
10.5,3.1,3.1,,item_970,,10.5,3.1,3.1,-77.50307080516669,83.70307080516667
5.9,14.5,14.5,,item_971,,5.9,14.5,14.5,-66.10307080516668,95.10307080516668
183.7,159.6,159.6,,item_972,,183.7,159.6,159.6,78.99692919483331,240.20307080516667
12.9,3.0,3.0,,item_973,,12.9,3.0,3.0,-77.60307080516668,83.60307080516668
2.1,0.2,0.2,,item_974,,2.1,0.2,0.2,-80.40307080516668,80.80307080516668
122.5,134.8,134.8,,item_975,,122.5,134.8,134.8,54.19692919483333,215.4030708051667
438.7,448.9,448.9,,item_976,,438.7,448.9,448.9,368.2969291948333,529.5030708051667
377.2,301.5,301.5,,item_977,,377.2,301.5,301.5,220.89692919483332,382.1030708051667
180.4,187.2,187.2,,item_978,,180.4,187.2,187.2,106.59692919483331,267.80307080516667
39.6,44.4,44.4,,item_979,,39.6,44.4,44.4,-36.20307080516668,125.00307080516669
17.1,34.7,34.7,,item_980,,17.1,34.7,34.7,-45.90307080516668,115.30307080516668
38.0,50.2,50.2,,item_981,,38.0,50.2,50.2,-30.403070805166678,130.80307080516667
93.2,104.5,104.5,,item_982,,93.2,104.5,104.5,23.89692919483332,185.10307080516668
11.8,49.3,49.3,,item_983,,11.8,49.3,49.3,-31.303070805166683,129.9030708051667
2.0,0.5,0.5,,item_984,,2.0,0.5,0.5,-80.10307080516668,81.10307080516668
80.4,104.9,104.9,,item_985,,80.4,104.9,104.9,24.296929194833325,185.5030708051667
0.0,0.0,0.0,,item_986,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
0.0,0.0,0.0,,item_987,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
1.6,1.1,1.1,,item_988,,1.6,1.1,1.1,-79.50307080516669,81.70307080516667
34.2,40.3,40.3,,item_989,,34.2,40.3,40.3,-40.30307080516668,120.90307080516668
95.1,116.5,116.5,,item_990,,95.1,116.5,116.5,35.89692919483332,197.10307080516668
1.8,0.5,0.5,,item_991,,1.8,0.5,0.5,-80.10307080516668,81.10307080516668
0.2,0.2,0.2,,item_992,,0.2,0.2,0.2,-80.40307080516668,80.80307080516668
3.6,0.9,0.9,,item_993,,3.6,0.9,0.9,-79.70307080516667,81.50307080516669
12.6,2.3,2.3,,item_994,,12.6,2.3,2.3,-78.30307080516668,82.90307080516668
1.8,1.8,1.8,,item_995,,1.8,1.8,1.8,-78.80307080516668,82.40307080516668
183.0,103.2,103.2,,item_996,,183.0,103.2,103.2,22.596929194833322,183.80307080516667
226.5,216.4,216.4,,item_997,,226.5,216.4,216.4,135.79692919483333,297.00307080516666
10.4,17.0,17.0,,item_998,,10.4,17.0,17.0,-63.60307080516668,97.60307080516668
33.0,39.7,39.7,,item_999,,33.0,39.7,39.7,-40.90307080516668,120.30307080516668
40.9,36.5,36.5,,item_1000,,40.9,36.5,36.5,-44.10307080516668,117.10307080516668
723.6,983.8,983.8,,item_1001,,723.6,983.8,983.8,903.1969291948333,1064.4030708051666
0.4,1.1,1.1,,item_1002,,0.4,1.1,1.1,-79.50307080516669,81.70307080516667
172.9,7.3,7.3,,item_1003,,172.9,7.3,7.3,-73.30307080516668,87.90307080516668
5.2,1.9,1.9,,item_1004,,5.2,1.9,1.9,-78.70307080516667,82.50307080516669
26.4,14.8,14.8,,item_1005,,26.4,14.8,14.8,-65.80307080516668,95.40307080516668
19.7,17.8,17.8,,item_1006,,19.7,17.8,17.8,-62.80307080516668,98.40307080516668
113.3,98.8,98.8,,item_1007,,113.3,98.8,98.8,18.196929194833317,179.4030708051667
80.9,89.7,89.7,,item_1008,,80.9,89.7,89.7,9.096929194833322,170.30307080516667
83.1,54.2,54.2,,item_1009,,83.1,54.2,54.2,-26.403070805166678,134.80307080516667
304.6,241.5,241.5,,item_1010,,304.6,241.5,241.5,160.89692919483332,322.1030708051667
0.1,0.0,0.0,,item_1011,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
18.1,11.6,11.6,,item_1012,,18.1,11.6,11.6,-69.00307080516669,92.20307080516667
11.4,5.1,5.1,,item_1013,,11.4,5.1,5.1,-75.50307080516669,85.70307080516667
0.9,0.2,0.2,,item_1014,,0.9,0.2,0.2,-80.40307080516668,80.80307080516668
3.8,3.3,3.3,,item_1015,,3.8,3.3,3.3,-77.30307080516668,83.90307080516668
22.4,16.2,16.2,,item_1016,,22.4,16.2,16.2,-64.40307080516668,96.80307080516668
7.6,12.7,12.7,,item_1017,,7.6,12.7,12.7,-67.90307080516668,93.30307080516668
0.2,0.3,0.3,,item_1018,,0.2,0.3,0.3,-80.30307080516668,80.90307080516668
0.1,0.0,0.0,,item_1019,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
14.2,7.8,7.8,,item_1020,,14.2,7.8,7.8,-72.80307080516668,88.40307080516668
19.1,9.8,9.8,,item_1021,,19.1,9.8,9.8,-70.80307080516668,90.40307080516668
0.0,0.0,0.0,,item_1022,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
30.6,3.0,3.0,,item_1023,,30.6,3.0,3.0,-77.60307080516668,83.60307080516668
0.2,0.3,0.3,,item_1024,,0.2,0.3,0.3,-80.30307080516668,80.90307080516668
21.4,13.2,13.2,,item_1025,,21.4,13.2,13.2,-67.40307080516668,93.80307080516668
23.1,4.2,4.2,,item_1026,,23.1,4.2,4.2,-76.40307080516668,84.80307080516668
17.8,9.1,9.1,,item_1027,,17.8,9.1,9.1,-71.50307080516669,89.70307080516667
17.2,13.5,13.5,,item_1028,,17.2,13.5,13.5,-67.10307080516668,94.10307080516668
0.0,0.0,0.0,,item_1029,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
0.0,0.0,0.0,,item_1030,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
29.1,0.8,0.8,,item_1031,,29.1,0.8,0.8,-79.80307080516668,81.40307080516668
52.1,62.4,62.4,,item_1032,,52.1,62.4,62.4,-18.203070805166682,143.0030708051667
16.5,10.7,10.7,,item_1033,,16.5,10.7,10.7,-69.90307080516668,91.30307080516668
58.3,27.1,27.1,,item_1034,,58.3,27.1,27.1,-53.50307080516668,107.70307080516667
73.3,33.7,33.7,,item_1035,,73.3,33.7,33.7,-46.90307080516668,114.30307080516668
0.2,0.1,0.1,,item_1036,,0.2,0.1,0.1,-80.50307080516669,80.70307080516667
0.0,0.0,0.0,,item_1037,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
29.6,19.4,19.4,,item_1038,,29.6,19.4,19.4,-61.20307080516668,100.00307080516669
52.8,57.8,57.8,,item_1039,,52.8,57.8,57.8,-22.803070805166683,138.4030708051667
3.6,2.2,2.2,,item_1040,,3.6,2.2,2.2,-78.40307080516668,82.80307080516668
537.8,804.2,804.2,,item_1041,,537.8,804.2,804.2,723.5969291948334,884.8030708051667
2.6,0.3,0.3,,item_1042,,2.6,0.3,0.3,-80.30307080516668,80.90307080516668
0.0,0.0,0.0,,item_1043,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
90.9,43.3,43.3,,item_1044,,90.9,43.3,43.3,-37.30307080516668,123.90307080516668
0.1,2.8,2.8,,item_1045,,0.1,2.8,2.8,-77.80307080516668,83.40307080516668
2.9,3.9,3.9,,item_1046,,2.9,3.9,3.9,-76.70307080516667,84.50307080516669
0.0,0.0,0.0,,item_1047,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
16.5,13.1,13.1,,item_1048,,16.5,13.1,13.1,-67.50307080516669,93.70307080516667
3.6,2.2,2.2,,item_1049,,3.6,2.2,2.2,-78.40307080516668,82.80307080516668
151.5,171.9,171.9,,item_1050,,151.5,171.9,171.9,91.29692919483333,252.5030708051667
40.7,43.3,43.3,,item_1051,,40.7,43.3,43.3,-37.30307080516668,123.90307080516668
0.9,0.0,0.0,,item_1052,,0.9,0.0,0.0,-80.60307080516668,80.60307080516668
0.5,0.1,0.1,,item_1053,,0.5,0.1,0.1,-80.50307080516669,80.70307080516667
97.0,77.6,77.6,,item_1054,,97.0,77.6,77.6,-3.0030708051666863,158.20307080516667
19.7,19.5,19.5,,item_1055,,19.7,19.5,19.5,-61.10307080516668,100.10307080516668
25.5,13.4,13.4,,item_1056,,25.5,13.4,13.4,-67.20307080516667,94.00307080516669
57.6,23.7,23.7,,item_1057,,57.6,23.7,23.7,-56.90307080516668,104.30307080516668
0.1,0.1,0.1,,item_1058,,0.1,0.1,0.1,-80.50307080516669,80.70307080516667
2.1,1.0,1.0,,item_1059,,2.1,1.0,1.0,-79.60307080516668,81.60307080516668
848.7,485.2,485.2,,item_1060,,848.7,485.2,485.2,404.5969291948333,565.8030708051667
0.3,0.1,0.1,,item_1061,,0.3,0.1,0.1,-80.50307080516669,80.70307080516667
38.7,19.6,19.6,,item_1062,,38.7,19.6,19.6,-61.00307080516668,100.20307080516667
12.6,13.1,13.1,,item_1063,,12.6,13.1,13.1,-67.50307080516669,93.70307080516667
0.0,0.0,0.0,,item_1064,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
385.0,198.6,198.6,,item_1065,,385.0,198.6,198.6,117.99692919483331,279.2030708051667
15.0,0.1,0.1,,item_1066,,15.0,0.1,0.1,-80.50307080516669,80.70307080516667
56.7,62.3,62.3,,item_1067,,56.7,62.3,62.3,-18.303070805166683,142.9030708051667
83.7,42.4,42.4,,item_1068,,83.7,42.4,42.4,-38.20307080516668,123.00307080516669
0.6,0.1,0.1,,item_1069,,0.6,0.1,0.1,-80.50307080516669,80.70307080516667
0.3,0.1,0.1,,item_1070,,0.3,0.1,0.1,-80.50307080516669,80.70307080516667
66.9,31.7,31.7,,item_1071,,66.9,31.7,31.7,-48.90307080516668,112.30307080516668
7.9,9.3,9.3,,item_1072,,7.9,9.3,9.3,-71.30307080516668,89.90307080516668
97.8,9.6,9.6,,item_1073,,97.8,9.6,9.6,-71.00307080516669,90.20307080516667
279.9,441.5,441.5,,item_1074,,279.9,441.5,441.5,360.8969291948333,522.1030708051667
36.0,41.0,41.0,,item_1075,,36.0,41.0,41.0,-39.60307080516668,121.60307080516668
30.5,5.2,5.2,,item_1076,,30.5,5.2,5.2,-75.40307080516668,85.80307080516668
79.8,72.8,72.8,,item_1077,,79.8,72.8,72.8,-7.8030708051666835,153.4030708051667
26.4,39.4,39.4,,item_1078,,26.4,39.4,39.4,-41.20307080516668,120.00307080516669
135.2,116.1,116.1,,item_1079,,135.2,116.1,116.1,35.496929194833314,196.70307080516667
39.6,21.9,21.9,,item_1080,,39.6,21.9,21.9,-58.70307080516668,102.50307080516669
5.0,13.1,13.1,,item_1081,,5.0,13.1,13.1,-67.50307080516669,93.70307080516667
19.9,47.6,47.6,,item_1082,,19.9,47.6,47.6,-33.00307080516668,128.20307080516667
205.7,98.7,98.7,,item_1083,,205.7,98.7,98.7,18.096929194833322,179.30307080516667
1.8,1.9,1.9,,item_1084,,1.8,1.9,1.9,-78.70307080516667,82.50307080516669
6.1,252.2,252.2,,item_1085,,6.1,252.2,252.2,171.5969291948333,332.80307080516667
29.0,88.5,88.5,,item_1086,,29.0,88.5,88.5,7.896929194833319,169.10307080516668
14.5,0.0,0.0,,item_1087,,14.5,0.0,0.0,-80.60307080516668,80.60307080516668
27.1,24.2,24.2,,item_1088,,27.1,24.2,24.2,-56.40307080516668,104.80307080516668
89.3,151.1,151.1,,item_1089,,89.3,151.1,151.1,70.49692919483331,231.70307080516667
14.5,16.3,16.3,,item_1090,,14.5,16.3,16.3,-64.30307080516668,96.90307080516668
23.3,53.7,53.7,,item_1091,,23.3,53.7,53.7,-26.903070805166678,134.30307080516667
18.5,12.2,12.2,,item_1092,,18.5,12.2,12.2,-68.40307080516668,92.80307080516668
35.5,32.8,32.8,,item_1093,,35.5,32.8,32.8,-47.80307080516668,113.40307080516668
0.5,0.8,0.8,,item_1094,,0.5,0.8,0.8,-79.80307080516668,81.40307080516668
9.9,7.4,7.4,,item_1095,,9.9,7.4,7.4,-73.20307080516667,88.00307080516669
4.2,2.2,2.2,,item_1096,,4.2,2.2,2.2,-78.40307080516668,82.80307080516668
12.0,2.7,2.7,,item_1097,,12.0,2.7,2.7,-77.90307080516668,83.30307080516668
9.0,10.2,10.2,,item_1098,,9.0,10.2,10.2,-70.40307080516668,90.80307080516668
96.9,225.8,225.8,,item_1099,,96.9,225.8,225.8,145.19692919483333,306.4030708051667
21.4,32.7,32.7,,item_1100,,21.4,32.7,32.7,-47.90307080516668,113.30307080516668
12.2,8.2,8.2,,item_1101,,12.2,8.2,8.2,-72.40307080516668,88.80307080516668
1.4,3.3,3.3,,item_1102,,1.4,3.3,3.3,-77.30307080516668,83.90307080516668
96.6,74.2,74.2,,item_1103,,96.6,74.2,74.2,-6.403070805166678,154.80307080516667
16.8,22.2,22.2,,item_1104,,16.8,22.2,22.2,-58.40307080516668,102.80307080516668
25.3,33.6,33.6,,item_1105,,25.3,33.6,33.6,-47.00307080516668,114.20307080516667
22.8,7.0,7.0,,item_1106,,22.8,7.0,7.0,-73.60307080516668,87.60307080516668
8.8,7.7,7.7,,item_1107,,8.8,7.7,7.7,-72.90307080516668,88.30307080516668
48.2,53.4,53.4,,item_1108,,48.2,53.4,53.4,-27.203070805166682,134.0030708051667
19.9,33.3,33.3,,item_1109,,19.9,33.3,33.3,-47.30307080516668,113.90307080516668
7.1,4.4,4.4,,item_1110,,7.1,4.4,4.4,-76.20307080516667,85.00307080516669
15.2,9.8,9.8,,item_1111,,15.2,9.8,9.8,-70.80307080516668,90.40307080516668
15.0,27.0,27.0,,item_1112,,15.0,27.0,27.0,-53.60307080516668,107.60307080516668
47.0,140.9,140.9,,item_1113,,47.0,140.9,140.9,60.296929194833325,221.5030708051667
5.7,9.4,9.4,,item_1114,,5.7,9.4,9.4,-71.20307080516667,90.00307080516669
45.8,78.0,78.0,,item_1115,,45.8,78.0,78.0,-2.6030708051666807,158.60307080516668
33.7,31.2,31.2,,item_1116,,33.7,31.2,31.2,-49.40307080516668,111.80307080516668
5.3,7.1,7.1,,item_1117,,5.3,7.1,7.1,-73.50307080516669,87.70307080516667
15.7,19.9,19.9,,item_1118,,15.7,19.9,19.9,-60.70307080516668,100.50307080516669
57.8,57.2,57.2,,item_1119,,57.8,57.2,57.2,-23.403070805166678,137.80307080516667
19.1,4.3,4.3,,item_1120,,19.1,4.3,4.3,-76.30307080516668,84.90307080516668
46.4,48.5,48.5,,item_1121,,46.4,48.5,48.5,-32.10307080516668,129.10307080516668
8.8,8.9,8.9,,item_1122,,8.8,8.9,8.9,-71.70307080516667,89.50307080516669
55.9,27.1,27.1,,item_1123,,55.9,27.1,27.1,-53.50307080516668,107.70307080516667
3.3,0.1,0.1,,item_1124,,3.3,0.1,0.1,-80.50307080516669,80.70307080516667
34.5,6.5,6.5,,item_1125,,34.5,6.5,6.5,-74.10307080516668,87.10307080516668
5.8,26.4,26.4,,item_1126,,5.8,26.4,26.4,-54.20307080516668,107.00307080516669
173.2,51.0,51.0,,item_1127,,173.2,51.0,51.0,-29.60307080516668,131.60307080516668
6.3,60.8,60.8,,item_1128,,6.3,60.8,60.8,-19.803070805166683,141.4030708051667
35.8,48.0,48.0,,item_1129,,35.8,48.0,48.0,-32.60307080516668,128.60307080516668
37.7,39.4,39.4,,item_1130,,37.7,39.4,39.4,-41.20307080516668,120.00307080516669
54.4,68.6,68.6,,item_1131,,54.4,68.6,68.6,-12.003070805166686,149.20307080516667
11.9,17.3,17.3,,item_1132,,11.9,17.3,17.3,-63.30307080516668,97.90307080516668
10.7,8.1,8.1,,item_1133,,10.7,8.1,8.1,-72.50307080516669,88.70307080516667
29.1,28.1,28.1,,item_1134,,29.1,28.1,28.1,-52.50307080516668,108.70307080516667
24.5,18.7,18.7,,item_1135,,24.5,18.7,18.7,-61.90307080516668,99.30307080516668
46.9,80.1,80.1,,item_1136,,46.9,80.1,80.1,-0.5030708051666863,160.70307080516667
3.0,0.5,0.5,,item_1137,,3.0,0.5,0.5,-80.10307080516668,81.10307080516668
32.2,25.3,25.3,,item_1138,,32.2,25.3,25.3,-55.30307080516668,105.90307080516668
69.2,52.3,52.3,,item_1139,,69.2,52.3,52.3,-28.303070805166683,132.9030708051667
80.5,158.2,158.2,,item_1140,,80.5,158.2,158.2,77.59692919483331,238.80307080516667
14.7,9.8,9.8,,item_1141,,14.7,9.8,9.8,-70.80307080516668,90.40307080516668
10.8,10.8,10.8,,item_1142,,10.8,10.8,10.8,-69.80307080516668,91.40307080516668
0.8,0.1,0.1,,item_1143,,0.8,0.1,0.1,-80.50307080516669,80.70307080516667
69.2,29.0,29.0,,item_1144,,69.2,29.0,29.0,-51.60307080516668,109.60307080516668
1.7,0.3,0.3,,item_1145,,1.7,0.3,0.3,-80.30307080516668,80.90307080516668
12.7,10.7,10.7,,item_1146,,12.7,10.7,10.7,-69.90307080516668,91.30307080516668
15.7,5.3,5.3,,item_1147,,15.7,5.3,5.3,-75.30307080516668,85.90307080516668
0.2,0.3,0.3,,item_1148,,0.2,0.3,0.3,-80.30307080516668,80.90307080516668
159.4,78.7,78.7,,item_1149,,159.4,78.7,78.7,-1.9030708051666778,159.30307080516667
139.3,62.8,62.8,,item_1150,,139.3,62.8,62.8,-17.803070805166683,143.4030708051667
66.7,26.2,26.2,,item_1151,,66.7,26.2,26.2,-54.40307080516668,106.80307080516668
15.6,8.1,8.1,,item_1152,,15.6,8.1,8.1,-72.50307080516669,88.70307080516667
390.0,9.4,9.4,,item_1153,,390.0,9.4,9.4,-71.20307080516667,90.00307080516669
40.7,60.5,60.5,,item_1154,,40.7,60.5,60.5,-20.10307080516668,141.10307080516668
5.8,4.0,4.0,,item_1155,,5.8,4.0,4.0,-76.60307080516668,84.60307080516668
1.7,0.5,0.5,,item_1156,,1.7,0.5,0.5,-80.10307080516668,81.10307080516668
8.5,2.5,2.5,,item_1157,,8.5,2.5,2.5,-78.10307080516668,83.10307080516668
0.8,0.1,0.1,,item_1158,,0.8,0.1,0.1,-80.50307080516669,80.70307080516667
36.8,11.5,11.5,,item_1159,,36.8,11.5,11.5,-69.10307080516668,92.10307080516668
5.6,3.4,3.4,,item_1160,,5.6,3.4,3.4,-77.20307080516667,84.00307080516669
36.0,13.7,13.7,,item_1161,,36.0,13.7,13.7,-66.90307080516668,94.30307080516668
14.4,2.1,2.1,,item_1162,,14.4,2.1,2.1,-78.50307080516669,82.70307080516667
11.0,8.6,8.6,,item_1163,,11.0,8.6,8.6,-72.00307080516669,89.20307080516667
36.4,14.1,14.1,,item_1164,,36.4,14.1,14.1,-66.50307080516669,94.70307080516667
23.6,15.2,15.2,,item_1165,,23.6,15.2,15.2,-65.40307080516668,95.80307080516668
27.0,70.7,70.7,,item_1166,,27.0,70.7,70.7,-9.903070805166678,151.30307080516667
9.6,2.2,2.2,,item_1167,,9.6,2.2,2.2,-78.40307080516668,82.80307080516668
24.1,10.9,10.9,,item_1168,,24.1,10.9,10.9,-69.70307080516667,91.50307080516669
87.4,102.6,102.6,,item_1169,,87.4,102.6,102.6,21.996929194833314,183.20307080516667
11.4,8.8,8.8,,item_1170,,11.4,8.8,8.8,-71.80307080516668,89.40307080516668
61.3,8.3,8.3,,item_1171,,61.3,8.3,8.3,-72.30307080516668,88.90307080516668
601.0,1.0,1.0,,item_1172,,601.0,1.0,1.0,-79.60307080516668,81.60307080516668
33.6,25.8,25.8,,item_1173,,33.6,25.8,25.8,-54.80307080516668,106.40307080516668
127.1,152.6,152.6,,item_1174,,127.1,152.6,152.6,71.99692919483331,233.20307080516667
5.6,3.5,3.5,,item_1175,,5.6,3.5,3.5,-77.10307080516668,84.10307080516668
38.0,34.1,34.1,,item_1176,,38.0,34.1,34.1,-46.50307080516668,114.70307080516667
10.8,3.2,3.2,,item_1177,,10.8,3.2,3.2,-77.40307080516668,83.80307080516668
45.9,18.4,18.4,,item_1178,,45.9,18.4,18.4,-62.20307080516668,99.00307080516669
24.4,31.2,31.2,,item_1179,,24.4,31.2,31.2,-49.40307080516668,111.80307080516668
49.1,56.7,56.7,,item_1180,,49.1,56.7,56.7,-23.903070805166678,137.30307080516667
45.1,28.8,28.8,,item_1181,,45.1,28.8,28.8,-51.80307080516668,109.40307080516668
136.0,34.4,34.4,,item_1182,,136.0,34.4,34.4,-46.20307080516668,115.00307080516669
